"Contig"	"popLRT"	"popQ"	"popQsig"
"45752"	"DKUS022_white_s58577"	"1"	1	FALSE
"45753"	"DKUS022_white_s58579"	"0.0107293073518365"	0.0616301107518345	FALSE
"45754"	"DKUS022_white_s58586"	"1"	1	FALSE
"45755"	"DKUS022_white_s58587"	"0.139078335338089"	0.446005471045609	FALSE
"45756"	"DKUS022_white_s58588"	"0.0593597216690482"	0.231328159852609	FALSE
"45757"	"DKUS022_white_s58589"	"0.0160203073528236"	0.0839738220150067	FALSE
"45758"	"DKUS022_white_s58590"	"1"	1	FALSE
"45759"	"DKUS022_white_s58593"	"1"	1	FALSE
"45760"	"DKUS022_white_s58603"	"1"	1	FALSE
"45761"	"DKUS022_white_s58608"	"0.999030891509445"	1	FALSE
"45762"	"DKUS022_white_s58609"	"1"	1	FALSE
"45763"	"DKUS022_white_s58610"	"0.988489112324389"	1	FALSE
"45764"	"DKUS022_white_s58611"	"0.589826302910232"	1	FALSE
"45765"	"DKUS022_white_s58615"	"0.930475581485098"	1	FALSE
"45766"	"DKUS022_white_s58620"	"0.256769802713076"	0.718174004985001	FALSE
"45767"	"DKUS022_white_s58622"	"1"	1	FALSE
"45768"	"DKUS022_white_s58627"	"1"	1	FALSE
"45769"	"DKUS022_white_s58630"	"0.0348628354196928"	0.15397429916862	FALSE
"45770"	"DKUS022_white_s58636"	"0.998279983919836"	1	FALSE
"45771"	"DKUS022_white_s58640"	"1"	1	FALSE
"45772"	"DKUS022_white_s58648"	"0.996075145486548"	1	FALSE
"45773"	"DKUS022_white_s58649"	"1"	1	FALSE
"45774"	"DKUS022_white_s58655"	"0.438246430380102"	1	FALSE
"45775"	"DKUS022_white_s58673"	"0.41590134016327"	1	FALSE
"45776"	"DKUS022_white_s58681"	"0.115953743058553"	0.38721614225923	FALSE
"45777"	"DKUS022_white_s58684"	"1"	1	FALSE
"45778"	"DKUS022_white_s58685"	"1"	1	FALSE
"45779"	"DKUS022_white_s58690"	"1"	1	FALSE
"45780"	"DKUS022_white_s58693"	"1"	1	FALSE
"45781"	"DKUS022_white_s58696"	"1"	1	FALSE
"45782"	"DKUS022_white_s58699"	"0.0784581766617391"	0.286524941508436	FALSE
"45783"	"DKUS022_white_s58703"	"0.000212489609519708"	0.00304603381050756	TRUE
"45784"	"DKUS022_white_s58707"	"0.29436603385896"	0.798799041720436	FALSE
"45785"	"DKUS022_white_s58708"	"1"	1	FALSE
"45786"	"DKUS022_white_s58709"	"1"	1	FALSE
"45787"	"DKUS022_white_s58710"	"1"	1	FALSE
"45788"	"DKUS022_white_s58711"	"0.0216859860590317"	0.106345677697392	FALSE
"45789"	"DKUS022_white_s58713"	"0.106918856422465"	0.364300183937717	FALSE
"45790"	"DKUS022_white_s58714"	"0.00892332066883856"	0.0535013480541564	FALSE
"45791"	"DKUS022_white_s58716"	"0.0008616609825448"	0.00890013537556091	TRUE
"45792"	"DKUS022_white_s58717"	"0.0704204126405256"	0.263494712181951	FALSE
"45793"	"DKUS022_white_s58718"	"0.0108311664984168"	0.0621262434814726	FALSE
"45794"	"DKUS022_white_s58720"	"0.00907695443104907"	0.0542041361385985	FALSE
"45795"	"DKUS022_white_s58721"	"0.362883435834692"	0.942885071462839	FALSE
"45796"	"DKUS022_white_s58728"	"0.063283718637743"	0.243172699839407	FALSE
"45797"	"DKUS022_white_s58729"	"1"	1	FALSE
"45798"	"DKUS022_white_s58731"	"0.0158850846914408"	0.0834841463943242	FALSE
"45799"	"DKUS022_white_s58733"	"1"	1	FALSE
"45800"	"DKUS022_white_s58736"	"1"	1	FALSE
"45801"	"DKUS022_white_s58745"	"1"	1	FALSE
"45802"	"DKUS022_white_s58746"	"4.19359061644495e-05"	0.000885027283863813	TRUE
"45803"	"DKUS022_white_s58749"	"1"	1	FALSE
"45804"	"DKUS022_white_s58755"	"1.25964276431996e-13"	2.5876056278723e-10	TRUE
"45805"	"DKUS022_white_s58756"	"0.0856452421340826"	0.306247231688167	FALSE
"45806"	"DKUS022_white_s58758"	"5.15128564802492e-06"	0.000182233075585549	TRUE
"45807"	"DKUS022_white_s58762"	"0.0285717265756352"	0.132007952949089	FALSE
"45808"	"DKUS022_white_s58766"	"1"	1	FALSE
"45809"	"DKUS022_white_s58769"	"0.0943024679956877"	0.330180377931542	FALSE
"45810"	"DKUS022_white_s58772"	"0.0294398381757498"	0.135098261756426	FALSE
"45811"	"DKUS022_white_s58773"	"1.6342923373093e-05"	0.000432211653902492	TRUE
"45812"	"DKUS022_white_s58774"	"1"	1	FALSE
"45813"	"DKUS022_white_s58775"	"0.0734472121012256"	0.272348707010099	FALSE
"45814"	"DKUS022_white_s58781"	"0.242314922459057"	0.686013724339666	FALSE
"45815"	"DKUS022_white_s58796"	"1"	1	FALSE
"45816"	"DKUS022_white_s58799"	"1"	1	FALSE
"45817"	"DKUS022_white_s58810"	"1"	1	FALSE
"45818"	"DKUS022_white_s58813"	"0.00067392291133443"	0.00737941355486673	TRUE
"45819"	"DKUS022_white_s58818"	"1"	1	FALSE
"45820"	"DKUS022_white_s58819"	"0.00889071766520116"	0.0533635442904727	FALSE
"45821"	"DKUS022_white_s58823"	"0.451435045676331"	1	FALSE
"45822"	"DKUS022_white_s58825"	"0.115566405704419"	0.38625941185817	FALSE
"45823"	"DKUS022_white_s58828"	"0.0792532859398787"	0.28873746395195	FALSE
"45824"	"DKUS022_white_s58830"	"1"	1	FALSE
"45825"	"DKUS022_white_s58831"	"1"	1	FALSE
"45826"	"DKUS022_white_s58834"	"0.490265399086545"	1	FALSE
"45827"	"DKUS022_white_s58836"	"1.38409255554739e-05"	0.000382012049342939	TRUE
"45828"	"DKUS022_white_s58844"	"1"	1	FALSE
"45829"	"DKUS022_white_s58846"	"1"	1	FALSE
"45830"	"DKUS022_white_s58849"	"0.000764914512781605"	0.00812870960511661	TRUE
"45831"	"DKUS022_white_s58851"	"0.00597555172464141"	0.0391635773219329	TRUE
"45832"	"DKUS022_white_s58854"	"0.00582159614000811"	0.0383646957719066	TRUE
"45833"	"DKUS022_white_s58857"	"0.998910160372103"	1	FALSE
"45834"	"DKUS022_white_s58864"	"1"	1	FALSE
"45835"	"DKUS022_white_s58865"	"1"	1	FALSE
"45836"	"DKUS022_white_s58868"	"0.00943151747752231"	0.0558026878561491	FALSE
"45837"	"DKUS022_white_s58869"	"0.00218190393952962"	0.0180671190673316	TRUE
"45838"	"DKUS022_white_s58874"	"1"	1	FALSE
"45839"	"DKUS022_white_s58875"	"1"	1	FALSE
"45840"	"DKUS022_white_s58877"	"0.0760522787855051"	0.279778651015709	FALSE
"45841"	"DKUS022_white_s58879"	"1"	1	FALSE
"45842"	"DKUS022_white_s58880"	"1"	1	FALSE
"45843"	"DKUS022_white_s58883"	"0.00475800705528598"	0.0328193311339179	TRUE
"45844"	"DKUS022_white_s58886"	"0.484022345993294"	1	FALSE
"45845"	"DKUS022_white_s58892"	"1"	1	FALSE
"45846"	"DKUS022_white_s58894"	"1"	1	FALSE
"45847"	"DKUS022_white_s58895"	"1"	1	FALSE
"45848"	"DKUS022_white_s58896"	"1"	1	FALSE
"45849"	"DKUS022_white_s58898"	"1"	1	FALSE
"45850"	"DKUS022_white_s58904"	"1"	1	FALSE
"45851"	"DKUS022_white_s58906"	"0.998617685289305"	1	FALSE
"45852"	"DKUS022_white_s58908"	"0.999112987132763"	1	FALSE
"45853"	"DKUS022_white_s58917"	"1"	1	FALSE
"45854"	"DKUS022_white_s58923"	"0.00150021698700833"	0.0135167933582159	TRUE
"45855"	"DKUS022_white_s58924"	"1"	1	FALSE
"45856"	"DKUS022_white_s58926"	"1"	1	FALSE
"45857"	"DKUS022_white_s58927"	"1"	1	FALSE
"45858"	"DKUS022_white_s58930"	"0.262878983171232"	0.731939912809292	FALSE
"45859"	"DKUS022_white_s58933"	"0.230122402211434"	0.659047750729799	FALSE
"45860"	"DKUS022_white_s58935"	"1"	1	FALSE
"45861"	"DKUS022_white_s58940"	"1"	1	FALSE
"45862"	"DKUS022_white_s58943"	"1"	1	FALSE
"45863"	"DKUS022_white_s58948"	"1"	1	FALSE
"45864"	"DKUS022_white_s58951"	"0.0648659572795685"	0.247770416689308	FALSE
"45865"	"DKUS022_white_s58955"	"0.997628638373674"	1	FALSE
"45866"	"DKUS022_white_s58957"	"0.0284094127564989"	0.131407261733691	FALSE
"45867"	"DKUS022_white_s58959"	"1"	1	FALSE
"45868"	"DKUS022_white_s58961"	"1"	1	FALSE
"45869"	"DKUS022_white_s58966"	"0.00350532356264473"	0.0258906881005606	TRUE
"45870"	"DKUS022_white_s58982"	"6.33110667051054e-05"	0.00121417175820627	TRUE
"45871"	"DKUS022_white_s58983"	"1"	1	FALSE
"45872"	"DKUS022_white_s58986"	"0.789113980537299"	1	FALSE
"45873"	"DKUS022_white_s58987"	"1"	1	FALSE
"45874"	"DKUS022_white_s58988"	"1"	1	FALSE
"45875"	"DKUS022_white_s58993"	"1"	1	FALSE
"45876"	"DKUS022_white_s59002"	"1"	1	FALSE
"45877"	"DKUS022_white_s59013"	"1"	1	FALSE
"45878"	"DKUS022_white_s59016"	"0.0180025256900493"	0.0919857764137628	FALSE
"45879"	"DKUS022_white_s59017"	"0.0252823770530548"	0.119971366818477	FALSE
"45880"	"DKUS022_white_s59021"	"1"	1	FALSE
"45881"	"DKUS022_white_s59023"	"1"	1	FALSE
"45882"	"DKUS022_white_s59028"	"1"	1	FALSE
"45883"	"DKUS022_white_s59034"	"0.999266924477966"	1	FALSE
"45884"	"DKUS022_white_s59037"	"0.103731529530401"	0.355484520585342	FALSE
"45885"	"DKUS022_white_s59045"	"0.312205748075372"	0.83770541527639	FALSE
"45886"	"DKUS022_white_s59051"	"0.0140930618636792"	0.076073861757555	FALSE
"45887"	"DKUS022_white_s59052"	"0.609086662538144"	1	FALSE
"45888"	"DKUS022_white_s59058"	"0.0860575470703241"	0.307433307131452	FALSE
"45889"	"DKUS022_white_s59061"	"0.000518906672973239"	0.00605927302172195	TRUE
"45890"	"DKUS022_white_s59062"	"1"	1	FALSE
"45891"	"DKUS022_white_s59063"	"1"	1	FALSE
"45892"	"DKUS022_white_s59064"	"0.158287368815573"	0.492496221618392	FALSE
"45893"	"DKUS022_white_s59068"	"0.000391425232175582"	0.00487953591737637	TRUE
"45894"	"DKUS022_white_s59071"	"0.0567757307720694"	0.22326860385583	FALSE
"45895"	"DKUS022_white_s59080"	"1"	1	FALSE
"45896"	"DKUS022_white_s59081"	"1"	1	FALSE
"45897"	"DKUS022_white_s59083"	"0.140958018302961"	0.450615113538464	FALSE
"45898"	"DKUS022_white_s59085"	"1"	1	FALSE
"45899"	"DKUS022_white_s59091"	"0.30816891069939"	0.828996847154417	FALSE
"45900"	"DKUS022_white_s59092"	"0.276071894514472"	0.760209886325127	FALSE
"45901"	"DKUS022_white_s59093"	"1"	1	FALSE
"45902"	"DKUS022_white_s59096"	"1"	1	FALSE
"45903"	"DKUS022_white_s59097"	"0.00390079919493761"	0.028107494399796	TRUE
"45904"	"DKUS022_white_s59099"	"1"	1	FALSE
"45905"	"DKUS022_white_s59105"	"1"	1	FALSE
"45906"	"DKUS022_white_s59107"	"1"	1	FALSE
"45907"	"DKUS022_white_s59108"	"1"	1	FALSE
"45908"	"DKUS022_white_s59109"	"1"	1	FALSE
"45909"	"DKUS022_white_s59113"	"0.00419323051240911"	0.0297047514280153	TRUE
"45910"	"DKUS022_white_s59115"	"0.293512975120071"	0.797015787555165	FALSE
"45911"	"DKUS022_white_s59116"	"0.240905603067883"	0.682625534993244	FALSE
"45912"	"DKUS022_white_s59119"	"1"	1	FALSE
"45913"	"DKUS022_white_s59127"	"1"	1	FALSE
"45914"	"DKUS022_white_s59136"	"1"	1	FALSE
"45915"	"DKUS022_white_s59137"	"0.997255441299988"	1	FALSE
"45916"	"DKUS022_white_s59143"	"1"	1	FALSE
"45917"	"DKUS022_white_s59146"	"0.793560992903064"	1	FALSE
"45918"	"DKUS022_white_s59147"	"1.97820263724323e-08"	2.56846463266236e-06	TRUE
"45919"	"DKUS022_white_s59148"	"1"	1	FALSE
"45920"	"DKUS022_white_s59149"	"0.0091006103987105"	0.054300648723788	FALSE
"45921"	"DKUS022_white_s59151"	"0.00466924769290118"	0.0323390764711454	TRUE
"45922"	"DKUS022_white_s59152"	"0.184476369879599"	0.554002676738168	FALSE
"45923"	"DKUS022_white_s59157"	"0.0023582587460333"	0.0191701587475604	TRUE
"45924"	"DKUS022_white_s59159"	"0.000203904761133968"	0.00295868386301677	TRUE
"45925"	"DKUS022_white_s59166"	"1"	1	FALSE
"45926"	"DKUS022_white_s59174"	"0.103699269736442"	0.355433848370964	FALSE
"45927"	"DKUS022_white_s59186"	"0.0261768550782216"	0.123352618092154	FALSE
"45928"	"DKUS022_white_s59188"	"5.24075557278711e-07"	3.13541047131138e-05	TRUE
"45929"	"DKUS022_white_s59189"	"0.613433345030003"	1	FALSE
"45930"	"DKUS022_white_s59190"	"1"	1	FALSE
"45931"	"DKUS022_white_s59201"	"0.00220594548797257"	0.0182331867070348	TRUE
"45932"	"DKUS022_white_s59203"	"0.199978526504019"	0.590824962545691	FALSE
"45933"	"DKUS022_white_s59205"	"0.593892928210198"	1	FALSE
"45934"	"DKUS022_white_s59206"	"1"	1	FALSE
"45935"	"DKUS022_white_s59209"	"1"	1	FALSE
"45936"	"DKUS022_white_s59212"	"0.16344524142644"	0.504659097996715	FALSE
"45937"	"DKUS022_white_s59215"	"1"	1	FALSE
"45938"	"DKUS022_white_s59216"	"1"	1	FALSE
"45939"	"DKUS022_white_s59222"	"0.00166360282377013"	0.0146421170565611	TRUE
"45940"	"DKUS022_white_s59227"	"3.39392725360361e-07"	2.32709007554951e-05	TRUE
"45941"	"DKUS022_white_s59233"	"0.000857010477087277"	0.00886465781599087	TRUE
"45942"	"DKUS022_white_s59235"	"1"	1	FALSE
"45943"	"DKUS022_white_s59238"	"1"	1	FALSE
"45944"	"DKUS022_white_s59240"	"1"	1	FALSE
"45945"	"DKUS022_white_s59248"	"1"	1	FALSE
"45946"	"DKUS022_white_s59250"	"1"	1	FALSE
"45947"	"DKUS022_white_s59251"	"1"	1	FALSE
"45948"	"DKUS022_white_s59253"	"1"	1	FALSE
"45949"	"DKUS022_white_s59259"	"0.317382842048188"	0.848690703875756	FALSE
"45950"	"DKUS022_white_s59260"	"0.00021064470219409"	0.00302669703477564	TRUE
"45951"	"DKUS022_white_s59261"	"0.00460654000921167"	0.032013717304924	TRUE
"45952"	"DKUS022_white_s59265"	"0.996988658456517"	1	FALSE
"45953"	"DKUS022_white_s59268"	"0.0940721971622414"	0.329468650116427	FALSE
"45954"	"DKUS022_white_s59269"	"0.605165349961816"	1	FALSE
"45955"	"DKUS022_white_s59274"	"1"	1	FALSE
"45956"	"DKUS022_white_s59276"	"0.00068657725837278"	0.00748173046695367	TRUE
"45957"	"DKUS022_white_s59284"	"1"	1	FALSE
"45958"	"DKUS022_white_s59286"	"1.33471606723215e-05"	0.000372938247650067	TRUE
"45959"	"DKUS022_white_s59294"	"0.00274492708254967"	0.0216198190283151	TRUE
"45960"	"DKUS022_white_s59297"	"1"	1	FALSE
"45961"	"DKUS022_white_s59301"	"4.47890101117705e-06"	0.000162593965083919	TRUE
"45962"	"DKUS022_white_s59308"	"1"	1	FALSE
"45963"	"DKUS022_white_s59309"	"0.00695589557263182"	0.0440511178314948	TRUE
"45964"	"DKUS022_white_s59313"	"1"	1	FALSE
"45965"	"DKUS022_white_s59314"	"0.0322684710454995"	0.145185339257387	FALSE
"45966"	"DKUS022_white_s59318"	"1"	1	FALSE
"45967"	"DKUS022_white_s59322"	"4.27839111808749e-10"	1.1963838751521e-07	TRUE
"45968"	"DKUS022_white_s59330"	"0.0216297799895058"	0.106146818985091	FALSE
"45969"	"DKUS022_white_s59336"	"0.492646487294346"	1	FALSE
"45970"	"DKUS022_white_s59344"	"1"	1	FALSE
"45971"	"DKUS022_white_s59347"	"1"	1	FALSE
"45972"	"DKUS022_white_s59349"	"1"	1	FALSE
"45973"	"DKUS022_white_s59350"	"1"	1	FALSE
"45974"	"DKUS022_white_s59353"	"1"	1	FALSE
"45975"	"DKUS022_white_s59355"	"1"	1	FALSE
"45976"	"DKUS022_white_s59356"	"0.000704883919112206"	0.00762944949980547	TRUE
"45977"	"DKUS022_white_s59357"	"0.00781287025456069"	0.0482172931244247	TRUE
"45978"	"DKUS022_white_s59359"	"1"	1	FALSE
"45979"	"DKUS022_white_s59365"	"0.378550714107676"	0.974301087208217	FALSE
"45980"	"DKUS022_white_s59368"	"1"	1	FALSE
"45981"	"DKUS022_white_s59372"	"6.00163953930883e-07"	3.48140733124318e-05	TRUE
"45982"	"DKUS022_white_s59393"	"1"	1	FALSE
"45983"	"DKUS022_white_s59403"	"1"	1	FALSE
"45984"	"DKUS022_white_s59406"	"1"	1	FALSE
"45985"	"DKUS022_white_s59410"	"0.354348310439129"	0.925872459697598	FALSE
"45986"	"DKUS022_white_s59411"	"1"	1	FALSE
"45987"	"DKUS022_white_s59413"	"1.02915401647126e-05"	0.000308009292305749	TRUE
"45988"	"DKUS022_white_s59414"	"1"	1	FALSE
"45989"	"DKUS022_white_s59417"	"0.00377426864077263"	0.0273740102680258	TRUE
"45990"	"DKUS022_white_s59420"	"0.649881827377436"	1	FALSE
"45991"	"DKUS022_white_s59431"	"1"	1	FALSE
"45992"	"DKUS022_white_s59433"	"1.877908788149e-05"	0.000476695116006675	TRUE
"45993"	"DKUS022_white_s59437"	"7.6402807399782e-05"	0.00139928118810453	TRUE
"45994"	"DKUS022_white_s59438"	"0.101591343511027"	0.349681885409042	FALSE
"45995"	"DKUS022_white_s59440"	"1"	1	FALSE
"45996"	"DKUS022_white_s59447"	"0.355123928548874"	0.927490376252015	FALSE
"45997"	"DKUS022_white_s59450"	"0.0916149252118801"	0.322938377780139	FALSE
"45998"	"DKUS022_white_s59452"	"1"	1	FALSE
"45999"	"DKUS022_white_s59456"	"0.0052049873253559"	0.0352565662087354	TRUE
"46000"	"DKUS022_white_s59458"	"1"	1	FALSE
"46001"	"DKUS022_white_s59459"	"0.28775323098227"	0.78493823107872	FALSE
"46002"	"DKUS022_white_s59466"	"1"	1	FALSE
"46003"	"DKUS022_white_s59467"	"1"	1	FALSE
"46004"	"DKUS022_white_s59470"	"1"	1	FALSE
"46005"	"DKUS022_white_s59477"	"0.00281954037338359"	0.0220617555770432	TRUE
"46006"	"DKUS022_white_s59486"	"1"	1	FALSE
"46007"	"DKUS022_white_s59497"	"0.293792566864661"	0.797633029334389	FALSE
"46008"	"DKUS022_white_s59498"	"1"	1	FALSE
"46009"	"DKUS022_white_s59499"	"1"	1	FALSE
"46010"	"DKUS022_white_s59502"	"1"	1	FALSE
"46011"	"DKUS022_white_s59508"	"0.0395453552788391"	0.169622250687838	FALSE
"46012"	"DKUS022_white_s59514"	"0.0340616614134673"	0.151367523018892	FALSE
"46013"	"DKUS022_white_s59517"	"2.06216760389281e-05"	0.000510721249431635	TRUE
"46014"	"DKUS022_white_s59520"	"6.47365013779862e-08"	6.60615428108734e-06	TRUE
"46015"	"DKUS022_white_s59530"	"1"	1	FALSE
"46016"	"DKUS022_white_s59531"	"5.85599031868663e-07"	3.41386402702241e-05	TRUE
"46017"	"DKUS022_white_s59534"	"1"	1	FALSE
"46018"	"DKUS022_white_s59538"	"0.124325664875685"	0.409082787305823	FALSE
"46019"	"DKUS022_white_s59542"	"1"	1	FALSE
"46020"	"DKUS022_white_s59545"	"0.469310929980106"	1	FALSE
"46021"	"DKUS022_white_s59547"	"0.265486310711525"	0.737382760223026	FALSE
"46022"	"DKUS022_white_s59549"	"1"	1	FALSE
"46023"	"DKUS022_white_s59551"	"1"	1	FALSE
"46024"	"DKUS022_white_s59554"	"0.00693583270038776"	0.0439468647812753	TRUE
"46025"	"DKUS022_white_s59558"	"0.000162218035320038"	0.00247299707372474	TRUE
"46026"	"DKUS022_white_s59559"	"0.0212377178365334"	0.104542267746762	FALSE
"46027"	"DKUS022_white_s59565"	"1"	1	FALSE
"46028"	"DKUS022_white_s59567"	"0.605496714036667"	1	FALSE
"46029"	"DKUS022_white_s59569"	"1"	1	FALSE
"46030"	"DKUS022_white_s59571"	"0.0517203282800734"	0.208040426666878	FALSE
"46031"	"DKUS022_white_s59573"	"0.0250673736668329"	0.119312956137962	FALSE
"46032"	"DKUS022_white_s59575"	"1"	1	FALSE
"46033"	"DKUS022_white_s59576"	"0.585052928801252"	1	FALSE
"46034"	"DKUS022_white_s59584"	"1"	1	FALSE
"46035"	"DKUS022_white_s59585"	"1"	1	FALSE
"46036"	"DKUS022_white_s59586"	"1.79459373261945e-11"	1.13304745404881e-08	TRUE
"46037"	"DKUS022_white_s59590"	"0.00849453280587495"	0.0515329923397667	FALSE
"46038"	"DKUS022_white_s59591"	"1"	1	FALSE
"46039"	"DKUS022_white_s59592"	"1"	1	FALSE
"46040"	"DKUS022_white_s59593"	"1"	1	FALSE
"46041"	"DKUS022_white_s59607"	"1"	1	FALSE
"46042"	"DKUS022_white_s59608"	"0.138397518064971"	0.444433517991727	FALSE
"46043"	"DKUS022_white_s59611"	"1"	1	FALSE
"46044"	"DKUS022_white_s59613"	"0.0494352275005959"	0.20106136614654	FALSE
"46045"	"DKUS022_white_s59617"	"1"	1	FALSE
"46046"	"DKUS022_white_s59618"	"1"	1	FALSE
"46047"	"DKUS022_white_s59619"	"2.1849747886544e-05"	0.000535700689043174	TRUE
"46048"	"DKUS022_white_s59624"	"1"	1	FALSE
"46049"	"DKUS022_white_s59625"	"1"	1	FALSE
"46050"	"DKUS022_white_s59628"	"1"	1	FALSE
"46051"	"DKUS022_white_s59630"	"0.998809119299929"	1	FALSE
"46052"	"DKUS022_white_s59639"	"0.325379042879618"	0.865457457101363	FALSE
"46053"	"DKUS022_white_s59642"	"1"	1	FALSE
"46054"	"DKUS022_white_s59654"	"1"	1	FALSE
"46055"	"DKUS022_white_s59667"	"0.682801308229215"	1	FALSE
"46056"	"DKUS022_white_s59669"	"1"	1	FALSE
"46057"	"DKUS022_white_s59678"	"1.4646059443104e-09"	3.2858865127058e-07	TRUE
"46058"	"DKUS022_white_s59686"	"1"	1	FALSE
"46059"	"DKUS022_white_s59687"	"1"	1	FALSE
"46060"	"DKUS022_white_s59689"	"1"	1	FALSE
"46061"	"DKUS022_white_s59691"	"1"	1	FALSE
"46062"	"DKUS022_white_s59699"	"0.176082351935708"	0.53405812348532	FALSE
"46063"	"DKUS022_white_s59703"	"1.06349353013317e-08"	1.55259878427863e-06	TRUE
"46064"	"DKUS022_white_s59706"	"0.000282072504512962"	0.00379145209590286	TRUE
"46065"	"DKUS022_white_s59707"	"0.0902367798680817"	0.319240411790712	FALSE
"46066"	"DKUS022_white_s59712"	"0.159200056728179"	0.494680190528051	FALSE
"46067"	"DKUS022_white_s59714"	"2.6355082808473e-09"	5.29043609639558e-07	TRUE
"46068"	"DKUS022_white_s59716"	"1"	1	FALSE
"46069"	"DKUS022_white_s59718"	"1"	1	FALSE
"46070"	"DKUS022_white_s59722"	"0.999822933258939"	1	FALSE
"46071"	"DKUS022_white_s59724"	"0.99485260643762"	1	FALSE
"46072"	"DKUS022_white_s59725"	"0.0489337963298004"	0.199594678646463	FALSE
"46073"	"DKUS022_white_s59730"	"1"	1	FALSE
"46074"	"DKUS022_white_s59732"	"0.996933754100829"	1	FALSE
"46075"	"DKUS022_white_s59737"	"1"	1	FALSE
"46076"	"DKUS022_white_s59743"	"8.65783675406399e-07"	4.60921324961361e-05	TRUE
"46077"	"DKUS022_white_s59744"	"0.00895362011637711"	0.0536250578056528	FALSE
"46078"	"DKUS022_white_s59749"	"0.0230323695154665"	0.111443650278451	FALSE
"46079"	"DKUS022_white_s59756"	"5.07483112822731e-05"	0.00102477331161133	TRUE
"46080"	"DKUS022_white_s59760"	"0.54852668896561"	1	FALSE
"46081"	"DKUS022_white_s59761"	"1"	1	FALSE
"46082"	"DKUS022_white_s59764"	"1"	1	FALSE
"46083"	"DKUS022_white_s59766"	"1"	1	FALSE
"46084"	"DKUS022_white_s59768"	"0.00663937604802644"	0.0425437702024124	TRUE
"46085"	"DKUS022_white_s59769"	"0.0161546008271142"	0.0845107896162724	FALSE
"46086"	"DKUS022_white_s59773"	"0.0547337296609304"	0.21691590588574	FALSE
"46087"	"DKUS022_white_s59783"	"0.242487719080492"	0.686404277498374	FALSE
"46088"	"DKUS022_white_s59785"	"0.0094112840303135"	0.0557153857844248	FALSE
"46089"	"DKUS022_white_s59790"	"0.999593189527534"	1	FALSE
"46090"	"DKUS022_white_s59791"	"1"	1	FALSE
"46091"	"DKUS022_white_s59793"	"0.987617347008525"	1	FALSE
"46092"	"DKUS022_white_s59801"	"1"	1	FALSE
"46093"	"DKUS022_white_s59803"	"1"	1	FALSE
"46094"	"DKUS022_white_s59810"	"1"	1	FALSE
"46095"	"DKUS022_white_s59811"	"0.0152985171036294"	0.0810677933077354	FALSE
"46096"	"DKUS022_white_s59816"	"1"	1	FALSE
"46097"	"DKUS022_white_s59822"	"1"	1	FALSE
"46098"	"DKUS022_white_s59831"	"0.00266318486587088"	0.0211227181251501	TRUE
"46099"	"DKUS022_white_s59832"	"1"	1	FALSE
"46100"	"DKUS022_white_s59835"	"0.43966905385081"	1	FALSE
"46101"	"DKUS022_white_s59847"	"1"	1	FALSE
"46102"	"DKUS022_white_s59849"	"1"	1	FALSE
"46103"	"DKUS022_white_s59852"	"0.99954676609937"	1	FALSE
"46104"	"DKUS022_white_s59857"	"1"	1	FALSE
"46105"	"DKUS022_white_s59858"	"0.105188215859535"	0.359628308847121	FALSE
"46106"	"DKUS022_white_s59862"	"1"	1	FALSE
"46107"	"DKUS022_white_s59876"	"1"	1	FALSE
"46108"	"DKUS022_white_s59880"	"0.00899397731533364"	0.0538247094367563	FALSE
"46109"	"DKUS022_white_s59882"	"1"	1	FALSE
"46110"	"DKUS022_white_s59885"	"1"	1	FALSE
"46111"	"DKUS022_white_s59886"	"0.00264645001183455"	0.0210036370818301	TRUE
"46112"	"DKUS022_white_s59889"	"1"	1	FALSE
"46113"	"DKUS022_white_s59895"	"1"	1	FALSE
"46114"	"DKUS022_white_s59898"	"0.114867205979228"	0.384578079784283	FALSE
"46115"	"DKUS022_white_s59900"	"1"	1	FALSE
"46116"	"DKUS022_white_s59907"	"1"	1	FALSE
"46117"	"DKUS022_white_s59908"	"0.414409724426384"	1	FALSE
"46118"	"DKUS022_white_s59912"	"0.46265246813889"	1	FALSE
"46119"	"DKUS022_white_s59913"	"0.989535185539495"	1	FALSE
"46120"	"DKUS022_white_s59914"	"1"	1	FALSE
"46121"	"DKUS022_white_s59915"	"1"	1	FALSE
"46122"	"DKUS022_white_s59916"	"0.000905663853563209"	0.00924046664434731	TRUE
"46123"	"DKUS022_white_s59921"	"1"	1	FALSE
"46124"	"DKUS022_white_s59923"	"0.00207576551681496"	0.0173407395766569	TRUE
"46125"	"DKUS022_white_s59924"	"1"	1	FALSE
"46126"	"DKUS022_white_s59927"	"0.982763811754508"	1	FALSE
"46127"	"DKUS022_white_s59930"	"1"	1	FALSE
"46128"	"DKUS022_white_s59934"	"0.0302062564081747"	0.137776397326489	FALSE
"46129"	"DKUS022_white_s59950"	"0.843098149574432"	1	FALSE
"46130"	"DKUS022_white_s59952"	"0.323115631249789"	0.860776543475231	FALSE
"46131"	"DKUS022_white_s59953"	"0.116238096243599"	0.387973176457331	FALSE
"46132"	"DKUS022_white_s59955"	"1"	1	FALSE
"46133"	"DKUS022_white_s59956"	"1"	1	FALSE
"46134"	"DKUS022_white_s59961"	"1"	1	FALSE
"46135"	"DKUS022_white_s59964"	"6.8860422669711e-07"	3.86225958915114e-05	TRUE
"46136"	"DKUS022_white_s59965"	"0.0684973029365085"	0.257879211560434	FALSE
